state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.7,4.7,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-25,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.833333,8.0,1,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.8,4.8,0,27.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-26,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.416667,6.0,6,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-27,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.125,14.0,17,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-28,Micrograms/cubic meter (LC),No Events,24,100.0,Y,5.208333,11.0,0,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,29.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-29,Micrograms/cubic meter (LC),No Events,23,96.0,Y,4.0,9.0,22,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-30,Micrograms/cubic meter (LC),No Events,24,100.0,Y,6.583333,14.0,20,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,36.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-05-31,Micrograms/cubic meter (LC),No Events,24,100.0,Y,9.041667,15.0,0,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
